17,استهبان , 29.126667, 54.042222
17,اقليد , 30.898889, 52.686667
17,بوانات , 30.4855907, 53.5933304
17,داراب , 28.751944, 54.544444
17,حاجي اباد , 28.36047, 54.415451
17,جهرم , 28.5, 53.560556
17,خرامه , 29.5, 53.316667
17,خنج , 27.891389, 53.434444
17,سروستان , 29.273611, 53.220278
17,سعادت شهر , 30.0775, 53.133056
17,شيراز , 29.5917677, 52.5836982
17,صفاشهر , 30.5829104, 53.1291191
17,فراشبند , 28.871389, 52.091667
17,فسا , 28.938333, 53.648333
17,فيروز آباد , 28.843889, 52.570833
17,قير , 28.4825, 53.034722
17,کازرون , 29.619444, 51.654167
17,کوار , 29.205, 52.69
17,گراش , 27.665278, 54.137222
17,لار , 27.681111, 54.340278
17,لامرد , 27.342266, 53.176789
17,مرودشت , 29.874167, 52.8025
17,مصیری , 30.245833, 51.522222
17,مهر , 27.5559931, 52.8847205
17,نورآباد , 30.114167, 51.521667
17,ني ريز , 29.198889, 54.327778
18,آبگرم , 35.757222, 49.286944
18,آبیک , 36.04, 50.531111
18,ارداق , 36.496389, 49.241944
18,آوج , 35.5793683, 49.2242359
18,اسفرورین , 35.933333, 49.746944
18,الوند , 36.189167, 50.064167
18,اقبالیه , 36.231389, 49.925833
18,بیدستان , 36.231111, 50.123611
18,بویین‌زهرا , 35.766944, 50.057778
18,تاکستان , 36.069722, 49.695833
18,دانسفهان , 35.810833, 49.742222
18,رازمیان , 36.540833, 50.2125
18,زیباشهر , 36.2218914, 50.1781047
18,خاکعلی , 36.128333, 50.176389
18,خرمدشت , 35.9318342, 49.50792
18,سگزآباد , 35.773056, 49.937778
18,سیردان , 36.647222, 49.191667
18,شال , 35.898333, 49.772222
18,قزوین , 36.266667, 50
18,ضیاءآباد , 35.994509, 49.447691
18,کوهین , 36.3716022, 49.6598066
18,محمودآباد نمونه , 36.288611, 49.902222
18,نرجه , 35.990833, 49.624722
19,دامشهر , 34.7243185, 50.7131113
19,دستجرد , 34.551944, 50.248333
19,جعفریه , 34.7748188, 50.5161464
19,جنداب , 34.525, 50.5
19,چشمه شور , 35.086389, 50.986111
19,سفرآباد , 34.838889, 51.015556
19,سلفچگان , 34.478333, 50.456944
19,قم , 34.6399443, 50.8759419
19,قمرود , 34.725712, 51.074291
19,قنوات , 34.614167, 51.028611
19,کهک , 34.393889, 50.864167
20,آرمرده , 35.9325, 45.796111
20,بانه , 35.9985999, 45.8823428
20,بابارشانی , :35.679444, 47.798611
20,بلبان‌آباد , 35.138649, 47.3168409
20,بیجار , 35.872778, 47.602778
20,بویین سفلی , 35.9389464, 45.9365087
20,دلبران , 35.237209, 47.984138
20,دهگلان , 35.278056, 47.418333
20,دیواندره , 35.913889, 47.023889
20,دزج , 35.063611, 47.966111
20,زرینه , 36.066667, 47.1666669
20,سریش‌آباد , 35.25, 47.778333
20,سروآباد , 35.3125, 46.366944
20,سقز , 36.246389, 46.266389
20,سنندج , 35.3218748, 46.9861647
20,شویشه , 35.356667, 46.677778
20,صاحب , 36.2025, 46.460833
20,قروه , 35.1678934, 47.8038272
20,کامیاران , 34.795556, 46.935556
20,کانی‌دینار , 35.461944, 46.211667
20,کانی‌سور , 36.058117, 45.748795
20,مریوان , 35.526944, 46.176389
20,یاسوکند , 36.284167, 47.746667
21,ارزوييه , 28.4582494, 56.3628409 
21,انار , 30.873333, 55.270556
21,بافت , 29.233056, 56.602222
21,بردسير , 29.9275, 56.572222
21,بم , 29.106111, 58.356944
21,جيرفت , 28.6751124, 57.7371569
21,رابر , 29.291111, 56.913056
21,راور , 31.265556, 56.805556
21,راين , 29.597778, 57.438611
21,رفسنجان , 30.406667, 55.993889
21,رودبار , 28.0292807, 57.9929783
21,زرند , 30.812778, 56.563889
21,شهربابک , 30.116389, 55.118611
21,عنبراباد , 28.4783333, 57.8413889
21,فهرج , 28.950278, 58.885
21,قعله گنج , 27.523611, 57.881111
21,ماهان , 30.061111, 57.291389
21,محمداباد , 32.3193189, 52.1026289
21,منوجان , 27.4475626, 57.5051616
21,نجف شهر , 29.383333, 55.717222
21,کرمان , 30.2839379, 57.0833628
21,کهنوج , 27.95, 57.7
21,کوهبنان , 31.41263, 56.28006
21,گلباف , 29.885, 57.730556
22,اسلام‌آباد غرب , 34.1131847, 46.5278715
22,ازگله , 34.8325, 45.843333
22,بانه‌وره , 34.971111, 46.358611
22,باینگان , 34.981389, 46.270833
22,بیستون , 34.3891055, 47.4367844
22,پاوه , 35.043333, 46.356389
22,تازه‌آباد , 34.383574, 47.1203773
22,جوانرود , 34.806667, 46.488611
22,حمیل , 33.936944, 46.773611
22,روانسر , 34.7120892, 46.6512998
22,سرپل ذهاب , 34.461111, 45.862778
22,سرمست , 34.0257169, 46.3312878
22,سنقر , 34.777894, 47.5963285
22,سطر , 34.813333, 47.459167
22,سومار , 33.8775, 45.641667
22,شاهو , 34.9364378, 46.4597353
22,صحنه , 34.481389, 47.690833
22,کرمانشاه , 34.314167, 47.065
22,کرند غرب , 34.284167, 46.242222
22,کنگاور , 34.504167, 47.965278
22,کوزران , 34.496389, 46.598889
22,گیلانغرب , 34.142222, 45.920278
22,گهواره , 34.344167, 46.417222
22,قصر شیرین , 34.5159031, 45.5776859
22,نودشه , 35.1802569, 46.2558167
22,نوسود , 35.1606835, 46.2037735
22,هرسین , 34.2719149, 47.6046183
22,هلشی , 34.110833, 47.089722
23,باشت , 30.361111, 51.157222
23,پاتاوه , 30.954444, 51.269722
23,چرام , 30.746111, 50.746111
23,چیتاب , 30.7955611692, 51.3268548857
23,دهدشت , 30.795, 50.564444
23,دیشموک , 31.2975, 50.398889
23,سوق , 30.858611, 50.458056
23,سی‌سخت , 30.863889, 51.455833
23,گچساران , 30.35, 50.8
23,لیکک , 30.895, 50.093056
23,لنده , 30.981667, 50.423333
23,مارگون , 30.993056, 51.083611
